r_angstrom,gamma23_mean,gamma23_sem
1.490000000000000036e+01,2.006225194673512036e+01,3.483296298821928483e-01
1.500000000000000000e+01,2.003685937141447582e+01,3.482992292548440783e-01
1.510000000000000142e+01,2.012337058522620836e+01,3.464547804069648129e-01
1.520000000000000107e+01,2.019239729715503628e+01,3.461749080971437964e-01
1.530000000000000071e+01,2.022624088730643876e+01,3.457078788614929565e-01
1.540000000000000036e+01,2.029787299210292062e+01,3.467999957747494588e-01
1.550000000000000000e+01,2.036878576825082732e+01,3.463815161127071218e-01
1.560000000000000142e+01,2.046061279812929712e+01,3.479915219522415337e-01
1.570000000000000107e+01,2.048740067223355155e+01,3.486957049231114714e-01
1.580000000000000071e+01,2.061815608485803253e+01,3.494980044328142021e-01
1.590000000000000036e+01,2.070803726015955704e+01,3.497324920707564622e-01
1.600000000000000000e+01,2.079212536759722951e+01,3.483199027139123327e-01
1.610000000000000142e+01,2.086483736714606607e+01,3.486701549459922389e-01
1.619999999999999929e+01,2.092623775105324668e+01,3.480459615176789701e-01
1.630000000000000071e+01,2.104781411689929982e+01,3.492795863894582742e-01
1.640000000000000213e+01,2.109758711543576126e+01,3.490840791832496848e-01
1.650000000000000000e+01,2.114653161592209685e+01,3.511809695757420191e-01
1.660000000000000142e+01,2.124290840466074926e+01,3.502831436807230525e-01
1.669999999999999929e+01,2.131719532630920710e+01,3.510186633753414887e-01
1.680000000000000071e+01,2.139752352740806529e+01,3.499308987587204656e-01
1.690000000000000213e+01,2.147735282356919129e+01,3.512746114181168333e-01
1.700000000000000000e+01,2.154575483353530174e+01,3.532152777270285982e-01
1.710000000000000142e+01,2.172824653864948985e+01,3.541941785387157093e-01
1.719999999999999929e+01,2.182560616008030863e+01,3.521602687112068697e-01
1.730000000000000071e+01,2.188238186894365356e+01,3.520864743759489768e-01
1.740000000000000213e+01,2.198202380488504559e+01,3.513866919346125273e-01
1.750000000000000000e+01,2.208803372903606999e+01,3.524226460676220807e-01
1.760000000000000142e+01,2.219306868286544088e+01,3.538464413865312075e-01
1.769999999999999929e+01,2.229519113663732810e+01,3.542130579928556844e-01
1.780000000000000071e+01,2.229930648168960872e+01,3.532484276547697144e-01
1.790000000000000213e+01,2.238083672541091573e+01,3.528257799263398997e-01
1.800000000000000000e+01,2.244141904005863353e+01,3.530486258712604575e-01
1.810000000000000142e+01,2.253982051058248715e+01,3.541392909428316416e-01
1.819999999999999929e+01,2.263934273946179943e+01,3.534833820531610438e-01
1.830000000000000071e+01,2.270452222143048360e+01,3.552883535421350047e-01
1.840000000000000213e+01,2.271338608408250082e+01,3.552794028846464891e-01
