r_angstrom,gamma23_mean,gamma23_sem
1.370000000000000107e+01,-1.139600306974140409e+01,2.695320200558473545e+00
1.380000000000000071e+01,-1.187933267500384815e+01,2.700022646468114740e+00
1.390000000000000036e+01,-1.233203146631103309e+01,2.704939383610283077e+00
1.400000000000000000e+01,-1.269848141681062792e+01,2.713884270585944058e+00
1.410000000000000142e+01,-1.319891406766655528e+01,2.722245986119809835e+00
1.420000000000000107e+01,-1.351947254212344340e+01,2.730091178921771888e+00
1.430000000000000071e+01,-1.383745043119717621e+01,2.733985529568049522e+00
1.440000000000000036e+01,-1.452365573015750932e+01,2.736558062272098191e+00
1.450000000000000000e+01,-1.510360813955461268e+01,2.739501650878121808e+00
1.460000000000000142e+01,-1.554219631107765309e+01,2.738660656488278278e+00
1.470000000000000107e+01,-1.622261252717107283e+01,2.742215339225577253e+00
1.480000000000000071e+01,-1.668647634331606611e+01,2.742076759833880217e+00
1.490000000000000036e+01,-1.732944653691880532e+01,2.749414061514564800e+00
1.500000000000000000e+01,-1.802585937107587455e+01,2.758773346831342455e+00
