r_angstrom,gamma23_mean,gamma23_sem
1.100000000000000000e+01,-1.904119320209137527e+02,8.675760337220520535e-01
1.110000000000000142e+01,-1.907957328550615159e+02,8.730277748356559675e-01
1.120000000000000107e+01,-1.913344180840472859e+02,8.832538295133449679e-01
1.130000000000000071e+01,-1.919620899662824627e+02,8.833504747220024544e-01
1.140000000000000036e+01,-1.927295828650999283e+02,8.945154856597528070e-01
1.150000000000000000e+01,-1.933924040693613051e+02,9.000825225267360397e-01
1.160000000000000142e+01,-1.941389575963428058e+02,9.043157823182693678e-01
1.170000000000000107e+01,-1.944629959531672512e+02,9.120081002946406334e-01
1.180000000000000071e+01,-1.950971181123626934e+02,9.129385821402867807e-01
1.190000000000000036e+01,-1.957428065770296541e+02,9.136681826586415811e-01
1.200000000000000000e+01,-1.964475645882028800e+02,9.159595982127989311e-01
1.210000000000000142e+01,-1.970838845076825407e+02,9.207399100319333396e-01
1.220000000000000107e+01,-1.977782983016799676e+02,9.189654465437477882e-01
1.230000000000000071e+01,-1.983217934474992319e+02,9.159860419104483009e-01
1.240000000000000036e+01,-1.989404130336323249e+02,9.180519080779641072e-01
1.250000000000000000e+01,-1.995230254982513145e+02,9.210333615223861292e-01
1.260000000000000142e+01,-2.003313590830601925e+02,9.104440633243506831e-01
1.270000000000000107e+01,-2.009541704865651752e+02,9.075550026419118010e-01
1.280000000000000071e+01,-2.016362570515166510e+02,9.027533940854565175e-01
1.290000000000000036e+01,-2.022928948547322534e+02,8.983513065139644427e-01
1.300000000000000000e+01,-2.029244027823058900e+02,8.898987652011887128e-01
1.310000000000000142e+01,-2.034746162426475280e+02,8.801841520742857972e-01
1.320000000000000107e+01,-2.040452339581750891e+02,8.730463817799530846e-01
1.330000000000000071e+01,-2.046829106372048557e+02,8.681143710451452167e-01
1.340000000000000036e+01,-2.051689355464828850e+02,8.595391338908449086e-01
1.350000000000000000e+01,-2.058242927333888872e+02,8.454688026634328279e-01
1.360000000000000142e+01,-2.064542211824578146e+02,8.417272257156169779e-01
1.370000000000000107e+01,-2.070424871453757873e+02,8.376777717346259866e-01
1.380000000000000071e+01,-2.077481876953350195e+02,8.236271763914329025e-01
1.390000000000000036e+01,-2.084799035665807310e+02,8.191452328331176869e-01
